time_s,target_x_mm,target_y_mm,target_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,err_x_mm,err_y_mm,err_z_mm,err_norm_mm,command_sent,status
21.185341456999595,508.99910724701556,230.47171361169634,135.75746321043857,517.4071382281656,225.90527124063667,137.7909946425709,-8.408030981150091,4.566442371059679,-2.033531432132321,9.781749894249957,0,ik_rejected
21.20538066700101,509.0105358184441,230.4602850402678,135.75746321043857,517.5275676556628,225.65027141100845,137.7894721782132,-8.517031837218667,4.810013629259345,-2.0320089677746296,9.990251391980763,0,ik_rejected
21.225464878996718,509.03339296130133,230.48314218312493,135.75746321043857,517.5850122876462,225.52226829769006,137.7902838268122,-8.551619326344905,4.960873885434864,-2.032820616373641,10.093206748514518,0,ik_rejected
21.245559224997123,509.08482153272996,230.55742789741066,135.75746321043857,517.6000258712206,225.48871037434412,137.7912238924212,-8.515204338490662,5.068717523066539,-2.0337606819826135,10.116164528440132,0,ik_rejected
21.265575714998704,509.10767867558707,230.59742789741063,135.75746321043857,517.6024330290458,225.48328678636733,137.79138176779296,-8.494754353458688,5.1141411110432955,-2.033918557354383,10.121863243850859,0,ik_rejected
21.28570831599791,509.1362501041584,230.66028504026778,135.75746321043857,517.6026672310568,225.48188203119537,137.79123129032925,-8.466417126898364,5.178403009072412,-2.0337680798906774,10.130759561542774,0,ik_rejected
21.306041832001938,509.17625010415844,230.72885646883924,135.75746321043857,517.6029414434927,225.4810296709852,137.7913771514916,-8.42669133933424,5.247826797854032,-2.033913941053015,10.133391285660267,0,ik_rejected
21.32606781299546,509.2105358184442,230.79742789741064,135.75746321043857,517.6029414434927,225.4810296709852,137.7913771514916,-8.392405625048468,5.316398226425434,-2.033913941053015,10.140678882446405,0,ik_rejected
21.3460789210003,509.2105358184442,230.8145707545535,135.75746321043857,517.6029414434927,225.4810296709852,137.7913771514916,-8.392405625048468,5.333541083568292,-2.033913941053015,10.149676772442845,0,ik_rejected
21.366013769002166,509.2105358184442,230.79742789741064,135.75746321043857,517.6029414434927,225.4810296709852,137.7913771514916,-8.392405625048468,5.316398226425434,-2.033913941053015,10.140678882446405,0,ik_rejected
21.38606087899825,509.1933929613013,230.76314218312493,135.75746321043857,517.6029414434927,225.4810296709852,137.7913771514916,-8.409548482191383,5.282112512139719,-2.033913941053015,10.13696326247857,0,ik_rejected
21.40603869500046,509.18196438987275,230.74599932598207,135.75746321043857,517.6024330872009,225.481826188858,137.7908511442209,-8.420468697328147,5.264173137124061,-2.033387933782336,10.13659106354564,0,ik_rejected
21.426068278000457,509.19910724701555,230.75171361169635,135.75746321043857,517.6024056398345,225.48198572553184,137.7914440750443,-8.403298392818954,5.269727886164503,-2.0339808646057236,10.12534118094574,0,ik_rejected
21.44652693199896,509.2562501041584,230.78028504026778,135.75746321043857,517.6022908229138,225.48187885605935,137.7909180677642,-8.346040718755376,5.298406184208432,-2.033454857325637,10.092791607318668,0,ik_rejected
21.466704578000645,509.3362501041585,230.79742789741064,135.75746321043857,517.6020278919026,225.48195618508478,137.79006895859405,-8.26577778774407,5.315471712325859,-2.0326057481554756,10.035377824892013,0,ik_rejected
21.486840828001732,509.50196438987274,230.8602850402678,135.75746321043857,517.6016343508605,225.48285957070158,137.79006895859405,-8.099669960987796,5.377425469566219,-2.0326057481554756,9.932413819666507,0,ik_rejected
21.508074084995314,509.61625010415844,230.8888564688392,135.75746321043857,517.6014920864695,225.48291223707014,137.79013588257206,-7.985241982311095,5.40594423176907,-2.0326726721334865,9.854952092481179,1,sent
21.527109449001728,509.3476786755871,230.8888564688392,135.75746321043857,517.601349821987,225.48296490316488,137.79020280657102,-8.253671146399938,5.405891565674324,-2.032739596132444,10.07366771729286,0,ik_rejected
21.69072800900176,517.9207712345235,224.99587055445207,137.96946668070345,517.9207712345235,224.99587055445207,137.96946668070345,0.0,0.0,0.0,0.0,1,sent
